FIRING_HEADER_ROW,Time Cue Number,Ignition Event Time,Effect Name,Position Name,Animation Description,REMOTE,SOCKET,CUE,Product ID,Manufacturer Product ID
FIRING_DATA_ROW,,1427.506,7 Shot Purple Bombard w/ Purple Tail w/ Purple Mine Fan,Board 0,0s 7 Shot Purple w/ Purple Tail w/ Purple Mine Fan (1 Row),0,1,12,SE346,
FIRING_DATA_ROW,,91.666,20 Shot Blue & Silver Glitter Comet Cake Fan,Board 0,13.5s 20 Shot Blue & Silver Glittering Comet Cake Fan (4 Rows),0,1,1,GM902,
FIRING_DATA_ROW,,329.717,30 Shot Green Silver Red Glittering Dahlia Cake,Board 0,25.35s 30 Shot Green Silver Red Glittering Dahlia Cake (6 Rows),0,1,6,Skyscraper,
FIRING_DATA_ROW,,2966.434,162 Shot Cake Red + Silder Comet,Board 0,38s 162 Shot Z Shape Cake Red + Comet (13 Rows),0,1,9,pushing the limits,
FIRING_DATA_ROW,,3005.273,25 Shot Variegated Peony W Shape Cake,Board 0,15.23s 25 Shot Variegated Peony W Shape Cake (5 Rows),0,1,0,Rainbow,
FIRING_DATA_ROW,,2566.72,36 Shot Gold Strobing Peony Cake,Board 1,17s 36 Shot Gold Strobing Peony Cake (6 Rows),0,0,2,36shot gold strobe,
FIRING_DATA_ROW,,2765.481,30 Shot Neon Glittering Dahlia Cake,Board 1,32.8s 30 Shot Glittering Dahlia Cake (6 Rows),0,0,7,Nishiki Neon,
FIRING_DATA_ROW,,2862.246,36 Shot Red Peony Cake Z Shape,Board 1,6s 36 Shot Red Peony Cake Z Shape (6 Rows),0,0,8,36 Shot Red Peony (8 second),
FIRING_DATA_ROW,,2159.767,12 Shot Silver Whirl Cake,Board 1,17.02s 12 Shot Silver Whirls Cake (1 Row),0,0,11,512 12s Silver Swirl Aerial,
FIRING_DATA_ROW,,2184.925,36 Shot Serpent Cake,Board 1,8s 36 Shot Serpents Cake (6 Rows),0,0,6,36 Shot Humming Snakes,
FIRING_DATA_ROW,,2235.571,10 Shot Popcorn Crackle Chrys Cake,Board 1,40.5s 10 Shot Popcorn Crackle Chrysanthemum Cake (1 Row),0,0,12,690 12s Double Timerain Crackle,
FIRING_DATA_ROW,,1318.714,25 Shot Ear Shape Chrys Cake,Board 1,42s 25 Shot Ear Chrysanthemum Cake (5 Rows),0,0,10,645 25s Z Brocade Waterfall,
FIRING_DATA_ROW,,1433.222,16 Shot Purple Comet w/ Purple Tail Cake,Board 1,26.4s 16 Shot Purple Comet w/ Purple Tail Cake (4 Rows),0,0,4,Bushy Purple Comet,
FIRING_DATA_ROW,,1458.655,10 Shot Popcorn Crackle Chrys Cake,Board 1,40.5s 10 Shot Popcorn Crackle Chrysanthemum Cake (1 Row),0,0,9,690 12s Double Timerain Crackle,
FIRING_DATA_ROW,,6.794,9 Shot Gold Chrys Cake,Board 1,36s 9 Shot Gold Chrysanthemum Cake (1 Row),0,0,0,10003 Kamuro,
FIRING_DATA_ROW,,148.633,20 Shot Gold Horsetail Cake Fan,Board 1,23s 20 Shot Gold Horsetail Cake Z Shape (5 Rows),0,0,14,421 20s Waterfall/Horsetail,
FIRING_DATA_ROW,,1548.012,9 Shot Gold Chrys Cake,Board 1,36s 9 Shot Gold Chrysanthemum Cake (1 Row),0,0,3,10003 Kamuro,
FIRING_DATA_ROW,,1582.967,30 Shot Varg Ear Shape Cake,Board 1,19.57s 30 Shot Variegated Ear Cake (6 Rows),0,0,5,Spring Bouquet,
FIRING_DATA_ROW,,1654.825,16 Shot Green Comet w/ Green Tail Cake,Board 1,25s 16 Shot Green Comet w/ Green Tail Cake (4 Rows),0,0,1,10026 Bushy Green Comet,
FIRING_DATA_ROW,,933.496,20 Shot Gold Horsetail Cake Fan,Board 1,23s 20 Shot Gold Horsetail Cake Z Shape (5 Rows),0,0,13,421 20s Waterfall/Horsetail,
FIRING_DATA_ROW,,2171.921,12 Shot Silver Whirl Cake,Board 2,17.02s 12 Shot Silver Whirls Cake (1 Row),1,3,6,512 12s Silver Swirl Aerial,
FIRING_DATA_ROW,,2176.575,36 Shot Serpent Cake,Board 2,8s 36 Shot Serpents Cake (6 Rows),1,3,1,36 Shot Humming Snakes,
FIRING_DATA_ROW,,1433.151,16 Shot Purple Comet w/ Purple Tail Cake,Board 2,26.4s 16 Shot Purple Comet w/ Purple Tail Cake (4 Rows),1,3,8,Bushy Purple Comet,
FIRING_DATA_ROW,,54.321,25 Shot Z Shape Silver Strobing Waterfall Cake,Board 2,30s 25 Shot Z Shape Silver Strobing Waterfall Cake (5 Rows),1,3,2,644 25s Z Silver Strobe Waterfall,
FIRING_DATA_ROW,,1654.825,16 Shot Green Comet w/ Green Tail Cake,Board 2,25s 16 Shot Green Comet w/ Green Tail Cake (4 Rows),1,3,10,10026 Bushy Green Comet,
FIRING_DATA_ROW,,1811.945,36 Shot Popcorn Crackle Cake,Board 2,18.15s 36 Shot Popcorn Crackle Cake (6 Rows),1,3,12,10024 gm416,
FIRING_DATA_ROW,,2731.121,21 Shot Crackling Palm Cake,Board 2,44s 21 Shot Crackling Palm Cake (7 Rows),1,3,3,10028 Electric Palms,
FIRING_DATA_ROW,,1165.372,36 Shot Popcorn Crackle Cake,Board 2,18.15s 36 Shot Popcorn Crackle Cake (6 Rows),1,3,13,10024 gm416,
FIRING_DATA_ROW,,1183.727,36 Shot Popcorn Crackle Cake,Board 2,18.15s 36 Shot Popcorn Crackle Cake (6 Rows),1,3,14,10024 gm416,
FIRING_DATA_ROW,,1110.777,204 Shot Green Silver Red Glittering Dahlia Cake Z Shape,Board 2,35.3s 204 Shot Green Silver Red Glittering Comet Z Shape Cake (17 Rows),1,3,4,midnight,
FIRING_DATA_ROW,,427.331,10 Shot Popcorn Crackle Chrys Cake,Board 2,40.5s 10 Shot Popcorn Crackle Chrysanthemum Cake (1 Row),1,3,9,690 12s Double Timerain Crackle,
FIRING_DATA_ROW,,2167.213,12 Shot Crackling Gold Peony Cake,Board 2,2s 12 Shot Crackling Gold Peony Cake (1 Row),1,3,7,MS498 12s Finale Box Quick Crackle,
FIRING_DATA_ROW,,891.503,10 Shot Popcorn Crackle Chrys Cake,Board 2,40.5s 10 Shot Popcorn Crackle Chrysanthemum Cake (1 Row),1,3,5,690 12s Double Timerain Crackle,
FIRING_DATA_ROW,,779.991,20 Shot Gold Horsetail Cake Fan,Board 2,23s 20 Shot Gold Horsetail Cake Z Shape (5 Rows),1,3,0,421 20s Waterfall/Horsetail,
FIRING_DATA_ROW,,30.673,20 Shot Gold Horsetail Cake Fan,Board 2,23s 20 Shot Gold Horsetail Cake Z Shape (5 Rows),1,3,11,421 20s Waterfall/Horsetail,
FIRING_DATA_ROW,,2169.833,12 Shot Silver Whirl Cake,Board 3,17.02s 12 Shot Silver Whirls Cake (1 Row),1,2,1,512 12s Silver Swirl Aerial,
FIRING_DATA_ROW,,1378.978,130 Shot Z Shape Gold Glittering Comet w/ Tail Cake,Board 3,23.89s 130 Shot Z Shape Gold Glittering Comet w/ Tail Cake (13 Rows),1,2,4,629 130 shot Z Gold Glitter Comets,
FIRING_DATA_ROW,,1433.008,16 Shot Purple Comet w/ Purple Tail Cake,Board 3,26.4s 16 Shot Purple Comet w/ Purple Tail Cake (4 Rows),1,2,6,Bushy Purple Comet,
FIRING_DATA_ROW,,225.725,25 Shot Red Green Blue Yellow Pink Mine To Red Green Blue Yellow Pink Chrys Cake Fan,Board 3,14.75s 25 Shot Red Green Blue Yellow Pink Mine To Red Green Blue Yellow Pink Chrysanthemum Cake Fan (5 Rows),1,2,10,10022 Rainbow from Skybacon,
FIRING_DATA_ROW,,243.191,25 Shot Red Green Blue Yellow Pink Mine To Red Green Blue Yellow Pink Chrys Cake Fan,Board 3,14.75s 25 Shot Red Green Blue Yellow Pink Mine To Red Green Blue Yellow Pink Chrysanthemum Cake Fan (5 Rows),1,2,7,10022 Rainbow from Skybacon,
FIRING_DATA_ROW,,1618.707,25 Shot Z Shape Silver Strobing Waterfall Cake,Board 3,30s 25 Shot Z Shape Silver Strobing Waterfall Cake (5 Rows),1,2,9,644 25s Z Silver Strobe Waterfall,
FIRING_DATA_ROW,,1654.825,16 Shot Green Comet w/ Green Tail Cake,Board 3,25s 16 Shot Green Comet w/ Green Tail Cake (4 Rows),1,2,3,10026 Bushy Green Comet,
FIRING_DATA_ROW,,2937.307,130 Shot Z Shape Gold Glittering Comet w/ Tail Cake,Board 3,23.89s 130 Shot Z Shape Gold Glittering Comet w/ Tail Cake (13 Rows),1,2,5,629 130 shot Z Gold Glitter Comets,
FIRING_DATA_ROW,,3019.122,30 Shot Neon Glittering Dahlia Cake,Board 3,32.8s 30 Shot Glittering Dahlia Cake (6 Rows),1,2,11,Nishiki Neon,
FIRING_DATA_ROW,,3051.688,30 Shot Green Silver Red Glittering Dahlia Cake,Board 3,25.35s 30 Shot Green Silver Red Glittering Dahlia Cake (6 Rows),1,2,2,Skyscraper,
FIRING_DATA_ROW,,639.17,30 Shot Varg Ear Shape Cake,Board 3,19.57s 30 Shot Variegated Ear Cake (6 Rows),1,2,8,Spring Bouquet,
FIRING_DATA_ROW,,3071.402,13 Shot Gold Comet w/ Varg Mine Cake Fan,Board 3,0s 13 Shot Gold Comet w/ Blue & Green Mine Fnl Fan Cake (1 Row),1,2,12,222 13s FanSweep Twilight Glitter Comet w/ Multi Mine(01),
FIRING_DATA_ROW,,849.304,162 Shot Cake Red + Silder Comet,Board 3,38s 162 Shot Z Shape Cake Red + Comet (13 Rows),1,2,0,pushing the limits,
FIRING_DATA_ROW,,2781.192,,Board 4,18.4s 25 Shot Variegated Mine To Variegated Dahlia Cake Fan (5 Rows),1,1,1,Neon Skies GM775,
FIRING_DATA_ROW,,2803.675,704 Shot Varg Comet w/ Dragon Eggs Cake Z Shape,Board 4,31s 704 Shot Variegated Comet w/ Dragon Eggs Cake Z Shape (32 Rows),1,1,3,Megablaster,
FIRING_DATA_ROW,,1234.461,36 Shot Strobing Peony w/ Pistil Cake,Board 4,59s 36 Shot Strobing Variegated Peony w/ Horsetail Cake (6 Rows),1,1,11,Sky Treats,
FIRING_DATA_ROW,,1433.508,16 Shot Purple Comet w/ Purple Tail Cake,Board 4,26.4s 16 Shot Purple Comet w/ Purple Tail Cake (4 Rows),1,1,0,Bushy Purple Comet,
FIRING_DATA_ROW,,194.998,156 Shot Red White Blue Strobing Comet To Coconut Shells Cake Z Shape,Board 4,27s 156 Shot Red White Blue Strobing Comet Z Shape Cake (13 Rows),1,1,4,party like its 1776,
FIRING_DATA_ROW,,260.823,48 Shot Gold Mine To Gold Coconut Shell Cake,Board 4,38.01s 48 Shot Gold Mine To Gold Coconut Shell Cake (8 Rows),1,1,6,rolled gold,
FIRING_DATA_ROW,,335.797,12 Shot Silver Whirl Cake,Board 4,17.02s 12 Shot Silver Whirls Cake (1 Row),1,1,9,512 12s Silver Swirl Aerial,
FIRING_DATA_ROW,,390.443,,Board 4,18.4s 25 Shot Variegated Mine To Variegated Dahlia Cake Fan (5 Rows),1,1,7,Neon Skies GM775,
FIRING_DATA_ROW,,1654.825,16 Shot Green Comet w/ Green Tail Cake,Board 4,25s 16 Shot Green Comet w/ Green Tail Cake (4 Rows),1,1,10,10026 Bushy Green Comet,
FIRING_DATA_ROW,,1801.888,36 Shot Purple Peony Cake,Board 4,28.3s 36 Shot Purple Peony Cake (6 Rows),1,1,2,GM430,
FIRING_DATA_ROW,,1863.272,704 Shot Varg Comet w/ Dragon Eggs Cake Z Shape,Board 4,31s 704 Shot Variegated Comet w/ Dragon Eggs Cake Z Shape (32 Rows),1,1,8,Megablaster,
FIRING_DATA_ROW,,542.975,25 Shot Z Shape Silver Strobing Waterfall Cake,Board 4,30s 25 Shot Z Shape Silver Strobing Waterfall Cake (5 Rows),1,1,5,644 25s Z Silver Strobe Waterfall,
FIRING_DATA_ROW,,2510.148,10 Shot Multicolor Cake Z Shape,Board 5,37s 185 Shot Multi-Color Z Shape Cake Cake (37 Rows),1,0,8,Rowdy Ride,
FIRING_DATA_ROW,,2734.494,15 Shot Green To Blue To Red Cake Fan,Board 5,0s 15 Shot Green To Blue To Red Cake Fan (1 Row),1,0,13,15shot GhostSweep,
FIRING_DATA_ROW,,2173.052,12 Shot Silver Whirl Cake,Board 5,17.02s 12 Shot Silver Whirls Cake (1 Row),1,0,1,512 12s Silver Swirl Aerial,
FIRING_DATA_ROW,,1254.102,36 Shot Strobing Peony w/ Pistil Cake,Board 5,59s 36 Shot Strobing Variegated Peony w/ Horsetail Cake (6 Rows),1,0,2,Sky Treats,
FIRING_DATA_ROW,,1428.506,7 Shot Purple Bombard w/ Purple Tail w/ Purple Mine Fan,Board 5,0s 7 Shot Purple w/ Purple Tail w/ Purple Mine Fan (1 Row),1,0,12,SE346,
FIRING_DATA_ROW,,1433.294,16 Shot Purple Comet w/ Purple Tail Cake,Board 5,26.4s 16 Shot Purple Comet w/ Purple Tail Cake (4 Rows),1,0,4,Bushy Purple Comet,
FIRING_DATA_ROW,,1654.825,16 Shot Green Comet w/ Green Tail Cake,Board 5,25s 16 Shot Green Comet w/ Green Tail Cake (4 Rows),1,0,0,10026 Bushy Green Comet,
FIRING_DATA_ROW,,1732.028,162 Shot Cake Red + Silder Comet,Board 5,38s 162 Shot Z Shape Cake Red + Comet (13 Rows),1,0,6,pushing the limits,
FIRING_DATA_ROW,,1785.352,7 Shot Pink Comet w/ Pink Mine Fan,Board 5,0s 7 Shot Pink Mine w/ Pink Fan Fan (1 Row),1,0,14,SE347,
FIRING_DATA_ROW,,1830.116,70 Shot Varg Comet Cake Z Shape,Board 5,10.85s 70 Shot Variegated Comet Cake Z Shape (10 Rows),1,0,7,colorful world of comets,
FIRING_DATA_ROW,,1898.266,36 Shot Popcorn Crackle Cake,Board 5,18.15s 36 Shot Popcorn Crackle Cake (6 Rows),1,0,3,10024 gm416,
FIRING_DATA_ROW,,3077.197,49 Shot Gold Mine Cake Fan,Board 5,9.7s 49 Shot Gold Strobing Mine Cake Z Shape (7 Rows),1,0,5,GM524B,
FIRING_DATA_ROW,,1172.757,36 Shot Popcorn Crackle Cake,Board 5,18.3s 36 Shot Popcorn Crackle Cake (6 Rows),1,0,10,GM416A 36shot Timerain Crackle,
FIRING_DATA_ROW,,1137.08,15 Shot Green To Blue To Red Cake Fan,Board 5,0s 15 Shot Green To Blue To Red Cake Fan (1 Row),1,0,11,15shot GhostSweep,
FIRING_DATA_ROW,,2235.351,13 Shot Gold Comet w/ Varg Mine Cake Fan,Board 5,0s 13 Shot Gold Comet w/ Blue & Green Mine Fnl Fan Cake (1 Row),1,0,15,222 13s FanSweep Twilight Glitter Comet w/ Multi Mine(01),
FIRING_DATA_ROW,,1333.726,25 Shot Ear Shape Chrys Cake,Board 5,42s 25 Shot Ear Chrysanthemum Cake (5 Rows),1,0,9,645 25s Z Brocade Waterfall,
FIRING_DATA_ROW,,2140.713,36 Shot Popcorn Crackle Cake,Board 6,18.3s 36 Shot Popcorn Crackle Cake (6 Rows),2,2,12,GM416A 36shot Timerain Crackle,
FIRING_DATA_ROW,,2164.093,12 Shot Silver Whirl Cake,Board 6,17.02s 12 Shot Silver Whirls Cake (1 Row),2,2,8,512 12s Silver Swirl Aerial,
FIRING_DATA_ROW,,2167.704,36 Shot Serpent Cake,Board 6,8s 36 Shot Serpents Cake (6 Rows),2,2,7,36 Shot Humming Snakes,
FIRING_DATA_ROW,,2184.925,36 Shot Serpent Cake,Board 6,8s 36 Shot Serpents Cake (6 Rows),2,2,9,36 Shot Humming Snakes,
